Data;Ordine #;Transazioni;Simbolo;Nome;ISIN;Quantità;Prezzo unit.;Costi;Interesse maturati;Importo netto;Saldo;Valuta
06-07-2026 09:32:03;300566494;Acquisto;IXAA7Z;"IXAA7Z ZKB C";CH1534668863;1000.0;1.97;20.85;0.00;-1990.85;-8181.96;CHF
06-07-2026 09:27:52;300562967;Acquisto;MEQAKT;"MEQAKT LEON C";CH1546061693;10000.0;0.31;30.85;0.00;-3130.85;-6191.11;CHF
06-07-2026 09:02:37;300540945;Acquisto;ZSIL;"Swisscanto Silver ETF-A CHF";CH0183135976;50.0;142.20;15.18;0.00;-7125.18;-3060.26;CHF
03-07-2026 15:46:38;300459152;Vendita;MEQAKT;"MEQAKT LEON C";CH1546061693;10000.0;0.316;30.85;0.00;3129.15;4064.92;CHF
03-07-2026 09:26:29;300407413;Acquisto;MEQAKT;"MEQAKT LEON C";CH1546061693;10000.0;0.29;30.85;0.00;-2930.85;935.77;CHF
03-07-2026 09:00:22;300403320;Acquisto;VAR;"VAR ENERGI ORD";NO0011202772;826.0;41.05;405.52;0.00;-34312.82;-199108.48;NOK
03-07-2026 09:00:22;300403320;Acquisto;VAR;"VAR ENERGI ORD";NO0011202772;174.0;41.05;10.72;0.00;-7153.42;-164795.66;NOK
01-07-2026 16:16:17;300203881;Acquisto;VAR;"VAR ENERGI ORD";NO0011202772;147.0;40.40;8.91;0.00;-5947.71;-157642.24;NOK
01-07-2026 16:16:16;300203881;Acquisto;VAR;"VAR ENERGI ORD";NO0011202772;212.0;40.40;12.86;0.00;-8577.66;-151694.53;NOK
01-07-2026 16:16:16;300203881;Acquisto;VAR;"VAR ENERGI ORD";NO0011202772;599.0;40.40;146.73;0.00;-24346.33;-143116.87;NOK
01-07-2026 16:16:16;300203881;Acquisto;VAR;"VAR ENERGI ORD";NO0011202772;42.0;40.40;247.97;0.00;-1944.77;-118770.54;NOK
01-07-2026 09:02:09;300113853;Acquisto;VAR;"VAR ENERGI ORD";NO0011202772;359.0;41.00;22.08;0.00;-14741.08;-116825.77;NOK
01-07-2026 09:02:09;300113853;Acquisto;VAR;"VAR ENERGI ORD";NO0011202772;641.0;41.00;395.27;0.00;-26676.27;-102084.69;NOK
