Data;Ordine #;Transazioni;Simbolo;Nome;ISIN;Quantità;Prezzo unit.;Costi;Interesse maturati;Importo netto;Saldo;Valuta
22-07-2025 15:52:39;246995338;Rettif. costi Borsa;AMD;ADVANCED MICRO DEVICES ORD;US0079031078;1.0;0.14;0.00;0.00;0.14;6170.16;USD
22-07-2025 15:52:36;246995338;Vendita;AMD;ADVANCED MICRO DEVICES ORD;US0079031078;30.0;151.01;26.90;0.00;4503.40;6170.02;USD
22-07-2025 15:52:35;246995338;Vendita;AMD;ADVANCED MICRO DEVICES ORD;US0079031078;10.0;151.01;12.30;0.00;1497.80;1666.62;USD
21-07-2025 15:48:45;246764284;Acquisto;AMD;ADVANCED MICRO DEVICES ORD;US0079031078;10.0;158.3096;12.37;0.00;-1595.47;168.82;USD
21-07-2025 15:30:19;246757301;Acquisto;AMD;ADVANCED MICRO DEVICES ORD;US0079031078;12.0;157.67;13.69;0.00;-1905.73;127.29;USD
21-07-2025 15:30:18;246757502;Acquisto;AMD;ADVANCED MICRO DEVICES ORD;US0079031078;6.0;157.78;7.27;0.00;-953.95;2033.02;USD
17-07-2025 18:23:54;246076439;Acquisto;AMD;ADVANCED MICRO DEVICES ORD;US0079031078;4.0;159.59;0.96;0.00;-639.32;266.25;USD
17-07-2025 18:23:54;246076439;Acquisto;AMD;ADVANCED MICRO DEVICES ORD;US0079031078;2.0;159.59;1.33;0.00;-320.51;905.57;USD
16-07-2025 17:42:52;245824369;Acquisto;AMD;ADVANCED MICRO DEVICES ORD;US0079031078;6.0;153.7597;6.38;0.00;-928.94;1117.99;USD
05-06-2025 19:43:35;238793508;Rettif. costi Borsa;AMD;ADVANCED MICRO DEVICES ORD;US0079031078;1.0;0.01;0.00;0.00;0.01;1839.10;USD
05-06-2025 19:43:31;238793508;Vendita;AMD;ADVANCED MICRO DEVICES ORD;US0079031078;4.0;117.0501;3.71;0.00;464.49;1839.09;USD
05-06-2025 18:58:24;238791931;Rettif. costi Borsa;AMD;ADVANCED MICRO DEVICES ORD;US0079031078;1.0;0.01;0.00;0.00;0.01;903.16;USD
05-06-2025 18:58:20;238791931;Vendita;AMD;ADVANCED MICRO DEVICES ORD;US0079031078;3.0;116.6802;3.54;0.00;346.50;903.15;USD
16-05-2025 15:31:17;234789391;Acquisto;AMD;ADVANCED MICRO DEVICES ORD;US0079031078;7.0;117.8896;6.24;0.00;-831.47;16.47;USD
